request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
397,pilot,B,fiqa_sa-valid-000077,fiqa_sa,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,407.32,2.625e-05,2026-07-21T02:57:40.503037+00:00,2026-07-21T02:57:40.910190+00:00
398,pilot,B,fiqa_sa-valid-000086,fiqa_sa,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,393.9,2.865e-05,2026-07-21T02:57:41.224050+00:00,2026-07-21T02:57:41.618137+00:00
399,pilot,B,fiqa_sa-valid-000099,fiqa_sa,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,390.33,2.835e-05,2026-07-21T02:57:41.931142+00:00,2026-07-21T02:57:42.322581+00:00
400,pilot,B,fiqa_sa-valid-000107,fiqa_sa,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,407.78,2.625e-05,2026-07-21T02:57:42.655198+00:00,2026-07-21T02:57:43.062476+00:00
401,pilot,B,finqa-test-000036,finqa,upstage,solar-pro3,1,success,200,,,1272,0,1272,7,1279,601.4,0.000195,2026-07-21T02:57:43.377264+00:00,2026-07-21T02:57:43.979214+00:00
402,pilot,B,finqa-test-000042,finqa,upstage,solar-pro3,1,success,200,,,835,0,835,8,843,1077.29,0.00013005,2026-07-21T02:57:44.293821+00:00,2026-07-21T02:57:45.371075+00:00
403,pilot,B,finqa-test-000096,finqa,upstage,solar-pro3,1,success,200,,,1201,0,1201,8,1209,525.41,0.00018495,2026-07-21T02:57:45.685561+00:00,2026-07-21T02:57:46.210654+00:00
404,pilot,B,finqa-test-000263,finqa,upstage,solar-pro3,1,success,200,,,1232,0,1232,9,1241,550.03,0.0001902,2026-07-21T02:57:46.524475+00:00,2026-07-21T02:57:47.074591+00:00
405,pilot,B,finqa-test-000273,finqa,upstage,solar-pro3,1,success,200,,,1145,0,1145,7,1152,552.82,0.00017595,2026-07-21T02:57:47.388846+00:00,2026-07-21T02:57:47.941735+00:00
406,pilot,B,finqa-test-000413,finqa,upstage,solar-pro3,1,success,200,,,1037,0,1037,7,1044,533.31,0.00015975,2026-07-21T02:57:48.258311+00:00,2026-07-21T02:57:48.792194+00:00
407,pilot,B,finqa-test-000430,finqa,upstage,solar-pro3,1,success,200,,,1137,0,1137,7,1144,523.0,0.00017475,2026-07-21T02:57:49.107057+00:00,2026-07-21T02:57:49.630480+00:00
408,pilot,B,finqa-test-000483,finqa,upstage,solar-pro3,1,success,200,,,838,0,838,8,846,519.03,0.0001305,2026-07-21T02:57:49.944139+00:00,2026-07-21T02:57:50.463106+00:00
409,pilot,B,finqa-test-000490,finqa,upstage,solar-pro3,1,success,200,,,1119,0,1119,7,1126,517.32,0.00017205,2026-07-21T02:57:50.776733+00:00,2026-07-21T02:57:51.294157+00:00
410,pilot,B,finqa-test-000535,finqa,upstage,solar-pro3,1,success,200,,,999,0,999,8,1007,529.77,0.00015465,2026-07-21T02:57:51.608629+00:00,2026-07-21T02:57:52.138089+00:00
411,pilot,B,finqa-test-000562,finqa,upstage,solar-pro3,1,success,200,,,934,0,934,8,942,528.01,0.0001449,2026-07-21T02:57:52.452196+00:00,2026-07-21T02:57:52.980255+00:00
412,pilot,B,finqa-test-000577,finqa,upstage,solar-pro3,1,success,200,,,1146,0,1146,13,1159,594.02,0.0001797,2026-07-21T02:57:53.295038+00:00,2026-07-21T02:57:53.888827+00:00
413,pilot,B,finqa-test-000581,finqa,upstage,solar-pro3,1,success,200,,,1106,0,1106,6,1112,502.15,0.0001695,2026-07-21T02:57:54.203455+00:00,2026-07-21T02:57:54.705331+00:00
414,pilot,B,finqa-test-000592,finqa,upstage,solar-pro3,1,success,200,,,1132,0,1132,8,1140,531.91,0.0001746,2026-07-21T02:57:55.020812+00:00,2026-07-21T02:57:55.553115+00:00
415,pilot,B,finqa-test-000599,finqa,upstage,solar-pro3,1,success,200,,,679,0,679,8,687,1051.36,0.00010665,2026-07-21T02:57:55.867562+00:00,2026-07-21T02:57:56.919151+00:00
416,pilot,B,finqa-test-000609,finqa,upstage,solar-pro3,1,success,200,,,622,0,622,7,629,549.96,9.75e-05,2026-07-21T02:57:57.233521+00:00,2026-07-21T02:57:57.783383+00:00
417,pilot,B,finqa-test-000683,finqa,upstage,solar-pro3,1,success,200,,,915,0,915,6,921,520.01,0.00014085,2026-07-21T02:57:58.097867+00:00,2026-07-21T02:57:58.617570+00:00
418,pilot,B,finqa-test-000721,finqa,upstage,solar-pro3,1,success,200,,,1139,0,1139,6,1145,535.43,0.00017445,2026-07-21T02:57:58.931936+00:00,2026-07-21T02:57:59.467892+00:00
419,pilot,B,finqa-test-000825,finqa,upstage,solar-pro3,1,success,200,,,1408,0,1408,7,1415,608.08,0.0002154,2026-07-21T02:57:59.781413+00:00,2026-07-21T02:58:00.390034+00:00
420,pilot,B,finqa-test-000850,finqa,upstage,solar-pro3,1,success,200,,,1213,0,1213,6,1219,489.42,0.00018555,2026-07-21T02:58:00.704364+00:00,2026-07-21T02:58:01.194295+00:00
421,pilot,B,finqa-test-000869,finqa,upstage,solar-pro3,1,success,200,,,1375,0,1375,7,1382,533.06,0.00021045,2026-07-21T02:58:01.508626+00:00,2026-07-21T02:58:02.041476+00:00
422,pilot,B,finqa-test-000930,finqa,upstage,solar-pro3,1,success,200,,,1284,0,1284,8,1292,536.71,0.0001974,2026-07-21T02:58:02.356111+00:00,2026-07-21T02:58:02.892756+00:00
423,pilot,B,finqa-test-000932,finqa,upstage,solar-pro3,1,success,200,,,694,0,694,8,702,534.57,0.0001089,2026-07-21T02:58:03.206630+00:00,2026-07-21T02:58:03.741227+00:00
424,pilot,B,finqa-test-000934,finqa,upstage,solar-pro3,1,success,200,,,887,0,887,8,895,553.14,0.00013785,2026-07-21T02:58:04.055174+00:00,2026-07-21T02:58:04.607818+00:00
425,pilot,B,finqa-test-001089,finqa,upstage,solar-pro3,1,success,200,,,1143,0,1143,5,1148,443.03,0.00017445,2026-07-21T02:58:04.922261+00:00,2026-07-21T02:58:05.365058+00:00
426,pilot,B,finqa-test-001091,finqa,upstage,solar-pro3,1,success,200,,,1504,0,1504,238,1742,2909.17,0.0003684,2026-07-21T02:58:05.679300+00:00,2026-07-21T02:58:08.588987+00:00
427,pilot,B,finqa-test-001121,finqa,upstage,solar-pro3,1,success,200,,,1873,0,1873,7,1880,538.56,0.00028515,2026-07-21T02:58:08.902787+00:00,2026-07-21T02:58:09.441298+00:00
428,pilot,B,finqa-test-001139,finqa,upstage,solar-pro3,1,success,200,,,812,0,812,31,843,814.0,0.0001404,2026-07-21T02:58:09.755532+00:00,2026-07-21T02:58:10.569625+00:00
429,pilot,B,finqa-train-000021,finqa,upstage,solar-pro3,1,success,200,,,940,0,940,5,945,496.36,0.000144,2026-07-21T02:58:10.884370+00:00,2026-07-21T02:58:11.380918+00:00
430,pilot,B,finqa-train-000091,finqa,upstage,solar-pro3,1,success,200,,,1113,0,1113,12,1125,528.74,0.00017415,2026-07-21T02:58:11.695735+00:00,2026-07-21T02:58:12.224385+00:00
431,pilot,B,finqa-train-000094,finqa,upstage,solar-pro3,1,success,200,,,1715,0,1715,5,1720,501.12,0.00026025,2026-07-21T02:58:12.555464+00:00,2026-07-21T02:58:13.056200+00:00
432,pilot,B,finqa-train-000124,finqa,upstage,solar-pro3,1,success,200,,,1022,0,1022,6,1028,494.75,0.0001569,2026-07-21T02:58:13.371449+00:00,2026-07-21T02:58:13.866877+00:00
433,pilot,B,finqa-train-000146,finqa,upstage,solar-pro3,1,success,200,,,1297,0,1297,7,1304,494.82,0.00019875,2026-07-21T02:58:14.180979+00:00,2026-07-21T02:58:14.676356+00:00
434,pilot,B,finqa-train-000230,finqa,upstage,solar-pro3,1,success,200,,,1411,0,1411,8,1419,525.66,0.00021645,2026-07-21T02:58:14.990391+00:00,2026-07-21T02:58:15.516208+00:00
435,pilot,B,finqa-train-000233,finqa,upstage,solar-pro3,1,success,200,,,964,0,964,8,972,496.38,0.0001494,2026-07-21T02:58:15.829896+00:00,2026-07-21T02:58:16.325543+00:00
436,pilot,B,finqa-train-000240,finqa,upstage,solar-pro3,1,success,200,,,1216,0,1216,7,1223,534.5,0.0001866,2026-07-21T02:58:16.640161+00:00,2026-07-21T02:58:17.174977+00:00
437,pilot,B,finqa-train-000301,finqa,upstage,solar-pro3,1,success,200,,,1256,0,1256,9,1265,921.95,0.0001938,2026-07-21T02:58:17.488387+00:00,2026-07-21T02:58:18.410718+00:00
438,pilot,B,finqa-train-000409,finqa,upstage,solar-pro3,1,success,200,,,1096,0,1096,7,1103,511.59,0.0001686,2026-07-21T02:58:18.724408+00:00,2026-07-21T02:58:19.235907+00:00
439,pilot,B,finqa-train-000521,finqa,upstage,solar-pro3,1,success,200,,,753,0,753,7,760,462.85,0.00011715,2026-07-21T02:58:19.551566+00:00,2026-07-21T02:58:20.014356+00:00
440,pilot,B,finqa-train-000538,finqa,upstage,solar-pro3,1,success,200,,,713,0,713,3,716,483.54,0.00010875,2026-07-21T02:58:20.327948+00:00,2026-07-21T02:58:20.811978+00:00
441,pilot,B,finqa-train-000556,finqa,upstage,solar-pro3,1,success,200,,,1719,0,1719,9,1728,570.12,0.00026325,2026-07-21T02:58:21.127587+00:00,2026-07-21T02:58:21.697952+00:00
442,pilot,B,finqa-train-000557,finqa,upstage,solar-pro3,1,success,200,,,712,0,712,9,721,485.6,0.0001122,2026-07-21T02:58:22.012518+00:00,2026-07-21T02:58:22.498479+00:00
443,pilot,B,finqa-train-000641,finqa,upstage,solar-pro3,1,success,200,,,829,0,829,8,837,1029.48,0.00012915,2026-07-21T02:58:22.812554+00:00,2026-07-21T02:58:23.842034+00:00
444,pilot,B,finqa-train-000665,finqa,upstage,solar-pro3,1,success,200,,,904,0,904,8,912,522.47,0.0001404,2026-07-21T02:58:24.156331+00:00,2026-07-21T02:58:24.679384+00:00
445,pilot,B,finqa-train-000749,finqa,upstage,solar-pro3,1,success,200,,,1064,0,1064,6,1070,512.46,0.0001632,2026-07-21T02:58:24.993122+00:00,2026-07-21T02:58:25.505650+00:00
446,pilot,B,finqa-train-000759,finqa,upstage,solar-pro3,1,success,200,,,950,0,950,7,957,486.42,0.0001467,2026-07-21T02:58:25.820385+00:00,2026-07-21T02:58:26.307220+00:00
447,pilot,B,finqa-train-000766,finqa,upstage,solar-pro3,1,success,200,,,930,0,930,9,939,526.63,0.0001449,2026-07-21T02:58:26.621754+00:00,2026-07-21T02:58:27.148532+00:00
448,pilot,B,finqa-train-000809,finqa,upstage,solar-pro3,1,success,200,,,934,0,934,7,941,520.72,0.0001443,2026-07-21T02:58:27.463049+00:00,2026-07-21T02:58:27.984313+00:00
449,pilot,B,finqa-train-000857,finqa,upstage,solar-pro3,1,success,200,,,1049,0,1049,6,1055,493.17,0.00016095,2026-07-21T02:58:28.298527+00:00,2026-07-21T02:58:28.791365+00:00
450,pilot,B,finqa-train-000898,finqa,upstage,solar-pro3,1,success,200,,,1605,0,1605,6,1611,521.62,0.00024435,2026-07-21T02:58:29.106018+00:00,2026-07-21T02:58:29.626919+00:00
451,pilot,B,finqa-train-000942,finqa,upstage,solar-pro3,1,success,200,,,1375,0,1375,32,1407,761.48,0.00022545,2026-07-21T02:58:29.941091+00:00,2026-07-21T02:58:30.702994+00:00
452,pilot,B,finqa-train-000973,finqa,upstage,solar-pro3,1,success,200,,,703,0,703,7,710,507.42,0.00010965,2026-07-21T02:58:31.016680+00:00,2026-07-21T02:58:31.524332+00:00
453,pilot,B,finqa-train-000975,finqa,upstage,solar-pro3,1,success,200,,,1288,0,1288,4,1292,462.98,0.0001956,2026-07-21T02:58:31.838367+00:00,2026-07-21T02:58:32.300955+00:00
454,pilot,B,finqa-train-000981,finqa,upstage,solar-pro3,1,success,200,,,769,0,769,13,782,538.79,0.00012315,2026-07-21T02:58:32.615137+00:00,2026-07-21T02:58:33.153738+00:00
455,pilot,B,finqa-train-001018,finqa,upstage,solar-pro3,1,success,200,,,1238,0,1238,6,1244,517.21,0.0001893,2026-07-21T02:58:33.467577+00:00,2026-07-21T02:58:33.984831+00:00
456,pilot,B,finqa-train-001048,finqa,upstage,solar-pro3,1,success,200,,,683,0,683,14,697,535.12,0.00011085,2026-07-21T02:58:34.300599+00:00,2026-07-21T02:58:34.835192+00:00
457,pilot,B,finqa-train-001148,finqa,upstage,solar-pro3,1,success,200,,,973,0,973,6,979,484.35,0.00014955,2026-07-21T02:58:35.149215+00:00,2026-07-21T02:58:35.633574+00:00
458,pilot,B,finqa-train-001241,finqa,upstage,solar-pro3,1,success,200,,,1438,0,1438,7,1445,514.94,0.0002199,2026-07-21T02:58:35.947145+00:00,2026-07-21T02:58:36.461746+00:00
459,pilot,B,finqa-train-001246,finqa,upstage,solar-pro3,1,success,200,,,1375,0,1375,7,1382,1037.11,0.00021045,2026-07-21T02:58:36.775413+00:00,2026-07-21T02:58:37.811774+00:00
460,pilot,B,finqa-train-001304,finqa,upstage,solar-pro3,1,success,200,,,1867,0,1867,7,1874,509.53,0.00028425,2026-07-21T02:58:38.127228+00:00,2026-07-21T02:58:38.636966+00:00
461,pilot,B,finqa-train-001347,finqa,upstage,solar-pro3,1,success,200,,,881,0,881,70,951,1191.31,0.00017415,2026-07-21T02:58:38.950481+00:00,2026-07-21T02:58:40.141889+00:00
462,pilot,B,finqa-train-001356,finqa,upstage,solar-pro3,1,success,200,,,343,0,343,9,352,480.34,5.685e-05,2026-07-21T02:58:40.456862+00:00,2026-07-21T02:58:40.937021+00:00
463,pilot,B,finqa-train-001404,finqa,upstage,solar-pro3,1,success,200,,,1612,0,1612,6,1618,521.45,0.0002454,2026-07-21T02:58:41.285516+00:00,2026-07-21T02:58:41.806736+00:00
464,pilot,B,finqa-train-001416,finqa,upstage,solar-pro3,1,success,200,,,989,0,989,7,996,529.14,0.00015255,2026-07-21T02:58:42.121975+00:00,2026-07-21T02:58:42.651686+00:00
465,pilot,B,finqa-train-001442,finqa,upstage,solar-pro3,1,success,200,,,1341,0,1341,4,1345,502.27,0.00020355,2026-07-21T02:58:42.965590+00:00,2026-07-21T02:58:43.468326+00:00
466,pilot,B,finqa-train-001455,finqa,upstage,solar-pro3,1,success,200,,,732,0,732,8,740,516.07,0.0001146,2026-07-21T02:58:43.782296+00:00,2026-07-21T02:58:44.298875+00:00
467,pilot,B,finqa-train-001554,finqa,upstage,solar-pro3,1,success,200,,,692,0,692,5,697,491.59,0.0001068,2026-07-21T02:58:44.613167+00:00,2026-07-21T02:58:45.104790+00:00
468,pilot,B,finqa-train-001573,finqa,upstage,solar-pro3,1,success,200,,,1170,0,1170,7,1177,540.35,0.0001797,2026-07-21T02:58:45.418402+00:00,2026-07-21T02:58:45.958697+00:00
469,pilot,B,finqa-train-001680,finqa,upstage,solar-pro3,1,success,200,,,1473,0,1473,6,1479,473.5,0.00022455,2026-07-21T02:58:46.273883+00:00,2026-07-21T02:58:46.746725+00:00
470,pilot,B,finqa-train-001696,finqa,upstage,solar-pro3,1,success,200,,,903,0,903,59,962,1084.07,0.00017085,2026-07-21T02:58:47.061140+00:00,2026-07-21T02:58:48.144865+00:00
471,pilot,B,finqa-train-001740,finqa,upstage,solar-pro3,1,success,200,,,698,0,698,9,707,500.6,0.0001101,2026-07-21T02:58:48.459406+00:00,2026-07-21T02:58:48.960325+00:00
472,pilot,B,finqa-train-001772,finqa,upstage,solar-pro3,1,success,200,,,1009,0,1009,7,1016,1079.54,0.00015555,2026-07-21T02:58:49.274712+00:00,2026-07-21T02:58:50.354593+00:00
473,pilot,B,finqa-train-001794,finqa,upstage,solar-pro3,1,success,200,,,1259,0,1259,256,1515,2636.81,0.00034245,2026-07-21T02:58:50.668419+00:00,2026-07-21T02:58:53.305711+00:00
474,pilot,B,finqa-train-001902,finqa,upstage,solar-pro3,1,success,200,,,750,0,750,6,756,405.96,0.0001161,2026-07-21T02:58:53.620509+00:00,2026-07-21T02:58:54.026112+00:00
475,pilot,B,finqa-train-001925,finqa,upstage,solar-pro3,1,success,200,,,1477,0,1477,7,1484,561.07,0.00022575,2026-07-21T02:58:54.340072+00:00,2026-07-21T02:58:54.901216+00:00
476,pilot,B,finqa-train-001955,finqa,upstage,solar-pro3,1,success,200,,,1573,0,1573,9,1582,628.33,0.00024135,2026-07-21T02:58:55.214469+00:00,2026-07-21T02:58:55.843076+00:00
477,pilot,B,finqa-train-001979,finqa,upstage,solar-pro3,1,success,200,,,846,0,846,8,854,547.91,0.0001317,2026-07-21T02:58:56.156925+00:00,2026-07-21T02:58:56.705482+00:00
478,pilot,B,finqa-train-002123,finqa,upstage,solar-pro3,1,success,200,,,1670,0,1670,7,1677,609.7,0.0002547,2026-07-21T02:58:57.019624+00:00,2026-07-21T02:58:57.628406+00:00
479,pilot,B,finqa-train-002159,finqa,upstage,solar-pro3,1,success,200,,,1002,0,1002,11,1013,1117.22,0.0001569,2026-07-21T02:58:57.944277+00:00,2026-07-21T02:58:59.060960+00:00
480,pilot,B,finqa-train-002163,finqa,upstage,solar-pro3,1,success,200,,,1210,0,1210,242,1452,2703.96,0.0003267,2026-07-21T02:58:59.375125+00:00,2026-07-21T02:59:02.079033+00:00
481,pilot,B,finqa-train-002181,finqa,upstage,solar-pro3,1,success,200,,,1021,0,1021,8,1029,2097.12,0.00015795,2026-07-21T02:59:02.393159+00:00,2026-07-21T02:59:04.490680+00:00
482,pilot,B,finqa-train-002189,finqa,upstage,solar-pro3,1,success,200,,,658,0,658,7,665,507.97,0.0001029,2026-07-21T02:59:04.804478+00:00,2026-07-21T02:59:05.312217+00:00
483,pilot,B,finqa-train-002260,finqa,upstage,solar-pro3,1,success,200,,,906,0,906,5,911,497.58,0.0001389,2026-07-21T02:59:05.626532+00:00,2026-07-21T02:59:06.124076+00:00
484,pilot,B,finqa-train-002276,finqa,upstage,solar-pro3,1,success,200,,,988,0,988,6,994,511.53,0.0001518,2026-07-21T02:59:06.438426+00:00,2026-07-21T02:59:06.950046+00:00
485,pilot,B,finqa-train-002410,finqa,upstage,solar-pro3,1,success,200,,,1102,0,1102,6,1108,520.99,0.0001689,2026-07-21T02:59:07.264278+00:00,2026-07-21T02:59:07.785070+00:00
486,pilot,B,finqa-train-002417,finqa,upstage,solar-pro3,1,success,200,,,1018,0,1018,5,1023,488.43,0.0001557,2026-07-21T02:59:08.099273+00:00,2026-07-21T02:59:08.588508+00:00
487,pilot,B,finqa-train-002428,finqa,upstage,solar-pro3,1,success,200,,,1039,0,1039,7,1046,504.09,0.00016005,2026-07-21T02:59:08.902930+00:00,2026-07-21T02:59:09.408085+00:00
488,pilot,B,finqa-train-002431,finqa,upstage,solar-pro3,1,success,200,,,1283,0,1283,5,1288,1028.95,0.00019545,2026-07-21T02:59:09.722761+00:00,2026-07-21T02:59:10.750843+00:00
489,pilot,B,finqa-train-002437,finqa,upstage,solar-pro3,1,success,200,,,1180,0,1180,7,1187,525.62,0.0001812,2026-07-21T02:59:11.065477+00:00,2026-07-21T02:59:11.590270+00:00
490,pilot,B,finqa-train-002449,finqa,upstage,solar-pro3,1,success,200,,,888,0,888,8,896,505.04,0.000138,2026-07-21T02:59:11.904823+00:00,2026-07-21T02:59:12.410632+00:00
491,pilot,B,finqa-train-002506,finqa,upstage,solar-pro3,1,success,200,,,1155,0,1155,12,1167,585.49,0.00018045,2026-07-21T02:59:12.724451+00:00,2026-07-21T02:59:13.309926+00:00
492,pilot,B,finqa-train-002527,finqa,upstage,solar-pro3,1,success,200,,,882,0,882,6,888,515.76,0.0001359,2026-07-21T02:59:13.624890+00:00,2026-07-21T02:59:14.141371+00:00
493,pilot,B,finqa-train-002546,finqa,upstage,solar-pro3,1,success,200,,,1360,0,1360,5,1365,500.16,0.000207,2026-07-21T02:59:14.454883+00:00,2026-07-21T02:59:14.954857+00:00
494,pilot,B,finqa-train-002649,finqa,upstage,solar-pro3,1,success,200,,,1141,0,1141,6,1147,1034.94,0.00017475,2026-07-21T02:59:15.269370+00:00,2026-07-21T02:59:16.304520+00:00
495,pilot,B,finqa-train-002689,finqa,upstage,solar-pro3,1,success,200,,,1411,0,1411,8,1419,523.73,0.00021645,2026-07-21T02:59:16.618290+00:00,2026-07-21T02:59:17.141517+00:00
496,pilot,B,finqa-train-002747,finqa,upstage,solar-pro3,1,success,200,,,1461,0,1461,26,1487,645.91,0.00023475,2026-07-21T02:59:17.455751+00:00,2026-07-21T02:59:18.101549+00:00
497,pilot,B,finqa-train-002771,finqa,upstage,solar-pro3,1,success,200,,,1417,0,1417,7,1424,491.52,0.00021675,2026-07-21T02:59:18.415356+00:00,2026-07-21T02:59:18.907263+00:00
498,pilot,B,finqa-train-002799,finqa,upstage,solar-pro3,1,success,200,,,738,0,738,90,828,1100.17,0.0001647,2026-07-21T02:59:19.225498+00:00,2026-07-21T02:59:20.326338+00:00
499,pilot,B,finqa-train-002812,finqa,upstage,solar-pro3,1,success,200,,,1284,0,1284,256,1540,2276.01,0.0003462,2026-07-21T02:59:20.640087+00:00,2026-07-21T02:59:22.915995+00:00
500,pilot,B,finqa-train-002880,finqa,upstage,solar-pro3,1,success,200,,,830,0,830,12,842,507.73,0.0001317,2026-07-21T02:59:23.230301+00:00,2026-07-21T02:59:23.738180+00:00
501,pilot,B,finqa-train-002884,finqa,upstage,solar-pro3,1,success,200,,,1158,0,1158,256,1414,2337.11,0.0003273,2026-07-21T02:59:24.054075+00:00,2026-07-21T02:59:26.390243+00:00
502,pilot,B,finqa-train-003143,finqa,upstage,solar-pro3,1,success,200,,,1783,0,1783,7,1790,554.35,0.00027165,2026-07-21T02:59:26.705694+00:00,2026-07-21T02:59:27.259523+00:00
503,pilot,B,finqa-train-003289,finqa,upstage,solar-pro3,1,success,200,,,1521,0,1521,11,1532,1049.0,0.00023475,2026-07-21T02:59:27.574332+00:00,2026-07-21T02:59:28.623565+00:00
504,pilot,B,finqa-train-003319,finqa,upstage,solar-pro3,1,success,200,,,808,0,808,7,815,515.34,0.0001254,2026-07-21T02:59:28.938107+00:00,2026-07-21T02:59:29.453178+00:00
505,pilot,B,finqa-train-003383,finqa,upstage,solar-pro3,1,success,200,,,1693,0,1693,5,1698,511.25,0.00025695,2026-07-21T02:59:29.768285+00:00,2026-07-21T02:59:30.280174+00:00
506,pilot,B,finqa-train-003386,finqa,upstage,solar-pro3,1,success,200,,,1051,0,1051,6,1057,506.46,0.00016125,2026-07-21T02:59:30.593680+00:00,2026-07-21T02:59:31.100478+00:00
507,pilot,B,finqa-train-003428,finqa,upstage,solar-pro3,1,success,200,,,1191,0,1191,7,1198,573.66,0.00018285,2026-07-21T02:59:31.414935+00:00,2026-07-21T02:59:31.989225+00:00
508,pilot,B,finqa-train-003474,finqa,upstage,solar-pro3,1,success,200,,,853,0,853,7,860,500.38,0.00013215,2026-07-21T02:59:32.303388+00:00,2026-07-21T02:59:32.803742+00:00
509,pilot,B,finqa-train-003520,finqa,upstage,solar-pro3,1,success,200,,,1207,0,1207,14,1221,1074.89,0.00018945,2026-07-21T02:59:33.118364+00:00,2026-07-21T02:59:34.193188+00:00
510,pilot,B,finqa-train-003581,finqa,upstage,solar-pro3,1,success,200,,,1175,0,1175,7,1182,517.88,0.00018045,2026-07-21T02:59:34.507220+00:00,2026-07-21T02:59:35.025126+00:00
511,pilot,B,finqa-train-003625,finqa,upstage,solar-pro3,1,success,200,,,1311,0,1311,6,1317,511.55,0.00020025,2026-07-21T02:59:35.339196+00:00,2026-07-21T02:59:35.850834+00:00
512,pilot,B,finqa-train-003652,finqa,upstage,solar-pro3,1,success,200,,,2045,0,2045,5,2050,508.56,0.00030975,2026-07-21T02:59:36.164980+00:00,2026-07-21T02:59:36.673906+00:00
513,pilot,B,finqa-train-003656,finqa,upstage,solar-pro3,1,success,200,,,1359,0,1359,6,1365,519.16,0.00020745,2026-07-21T02:59:36.988435+00:00,2026-07-21T02:59:37.507421+00:00
514,pilot,B,finqa-train-003817,finqa,upstage,solar-pro3,1,success,200,,,898,0,898,9,907,474.3,0.0001401,2026-07-21T02:59:37.822651+00:00,2026-07-21T02:59:38.297127+00:00
515,pilot,B,finqa-train-003938,finqa,upstage,solar-pro3,1,success,200,,,1481,0,1481,7,1488,1037.14,0.00022635,2026-07-21T02:59:38.611830+00:00,2026-07-21T02:59:39.649178+00:00
516,pilot,B,finqa-train-003940,finqa,upstage,solar-pro3,1,success,200,,,1037,0,1037,7,1044,505.99,0.00015975,2026-07-21T02:59:39.963776+00:00,2026-07-21T02:59:40.469559+00:00
517,pilot,B,finqa-train-003942,finqa,upstage,solar-pro3,1,success,200,,,873,0,873,58,931,942.42,0.00016575,2026-07-21T02:59:40.784996+00:00,2026-07-21T02:59:41.728010+00:00
518,pilot,B,finqa-train-003943,finqa,upstage,solar-pro3,1,success,200,,,1379,0,1379,7,1386,564.97,0.00021105,2026-07-21T02:59:42.041495+00:00,2026-07-21T02:59:42.607151+00:00
519,pilot,B,finqa-train-003949,finqa,upstage,solar-pro3,1,success,200,,,921,0,921,6,927,504.91,0.00014175,2026-07-21T02:59:42.920833+00:00,2026-07-21T02:59:43.425656+00:00
520,pilot,B,finqa-train-003954,finqa,upstage,solar-pro3,1,success,200,,,1020,0,1020,5,1025,480.79,0.000156,2026-07-21T02:59:43.740951+00:00,2026-07-21T02:59:44.221538+00:00
521,pilot,B,finqa-train-003968,finqa,upstage,solar-pro3,1,success,200,,,788,0,788,3,791,465.53,0.00012,2026-07-21T02:59:44.534936+00:00,2026-07-21T02:59:44.999907+00:00
522,pilot,B,finqa-train-004007,finqa,upstage,solar-pro3,1,success,200,,,786,0,786,7,793,575.32,0.0001221,2026-07-21T02:59:45.314551+00:00,2026-07-21T02:59:45.889829+00:00
523,pilot,B,finqa-train-004036,finqa,upstage,solar-pro3,1,success,200,,,1503,0,1503,7,1510,531.28,0.00022965,2026-07-21T02:59:46.204084+00:00,2026-07-21T02:59:46.735359+00:00
524,pilot,B,finqa-train-004101,finqa,upstage,solar-pro3,1,success,200,,,1050,0,1050,5,1055,426.22,0.0001605,2026-07-21T02:59:47.049956+00:00,2026-07-21T02:59:47.476622+00:00
525,pilot,B,finqa-train-004135,finqa,upstage,solar-pro3,1,success,200,,,1152,0,1152,5,1157,1004.47,0.0001758,2026-07-21T02:59:47.791357+00:00,2026-07-21T02:59:48.796113+00:00
526,pilot,B,finqa-train-004137,finqa,upstage,solar-pro3,1,success,200,,,1894,0,1894,6,1900,536.6,0.0002877,2026-07-21T02:59:49.111384+00:00,2026-07-21T02:59:49.647248+00:00
527,pilot,B,finqa-train-004145,finqa,upstage,solar-pro3,1,success,200,,,1209,0,1209,6,1215,529.88,0.00018495,2026-07-21T02:59:49.962528+00:00,2026-07-21T02:59:50.492071+00:00
528,pilot,B,finqa-train-004151,finqa,upstage,solar-pro3,1,success,200,,,1095,0,1095,6,1101,524.6,0.00016785,2026-07-21T02:59:50.812756+00:00,2026-07-21T02:59:51.337290+00:00
529,pilot,B,finqa-train-004176,finqa,upstage,solar-pro3,1,success,200,,,1217,0,1217,5,1222,501.96,0.00018555,2026-07-21T02:59:51.651795+00:00,2026-07-21T02:59:52.154294+00:00
530,pilot,B,finqa-train-004304,finqa,upstage,solar-pro3,1,success,200,,,1227,0,1227,90,1317,1377.74,0.00023805,2026-07-21T02:59:52.468433+00:00,2026-07-21T02:59:53.846475+00:00
531,pilot,B,finqa-train-004390,finqa,upstage,solar-pro3,1,success,200,,,1092,0,1092,5,1097,1046.05,0.0001668,2026-07-21T02:59:54.161303+00:00,2026-07-21T02:59:55.207527+00:00
