request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
392,pilot,A,fiqa_sa-valid-000051,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,403.43,2.565e-05,2026-07-21T02:42:11.813962+00:00,2026-07-21T02:42:12.217367+00:00
393,pilot,A,fiqa_sa-valid-000054,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,392.98,2.685e-05,2026-07-21T02:42:12.532254+00:00,2026-07-21T02:42:12.925304+00:00
394,pilot,A,fiqa_sa-valid-000064,fiqa_sa,upstage,solar-pro3,1,success,200,,,192,0,192,3,195,944.03,3.06e-05,2026-07-21T02:42:13.243297+00:00,2026-07-21T02:42:14.187120+00:00
395,pilot,A,fiqa_sa-valid-000066,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,465.79,2.685e-05,2026-07-21T02:42:14.502814+00:00,2026-07-21T02:42:14.968080+00:00
396,pilot,A,fiqa_sa-valid-000074,fiqa_sa,upstage,solar-pro3,1,success,200,,,144,0,144,3,147,386.68,2.34e-05,2026-07-21T02:42:15.284920+00:00,2026-07-21T02:42:15.671835+00:00
397,pilot,A,fiqa_sa-valid-000077,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,387.3,2.475e-05,2026-07-21T02:42:15.984829+00:00,2026-07-21T02:42:16.372287+00:00
398,pilot,A,fiqa_sa-valid-000086,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,397.61,2.715e-05,2026-07-21T02:42:16.687640+00:00,2026-07-21T02:42:17.084883+00:00
399,pilot,A,fiqa_sa-valid-000099,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,384.33,2.685e-05,2026-07-21T02:42:17.445608+00:00,2026-07-21T02:42:17.829735+00:00
400,pilot,A,fiqa_sa-valid-000107,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,395.75,2.475e-05,2026-07-21T02:42:18.143708+00:00,2026-07-21T02:42:18.539494+00:00
401,pilot,A,finqa-test-000036,finqa,upstage,solar-pro3,1,success,200,,,1262,0,1262,7,1269,536.81,0.0001935,2026-07-21T02:42:18.887683+00:00,2026-07-21T02:42:19.425203+00:00
402,pilot,A,finqa-test-000042,finqa,upstage,solar-pro3,1,success,200,,,825,0,825,48,873,873.82,0.00015255,2026-07-21T02:42:19.739599+00:00,2026-07-21T02:42:20.613470+00:00
403,pilot,A,finqa-test-000096,finqa,upstage,solar-pro3,1,success,200,,,1191,0,1191,9,1200,515.05,0.00018405,2026-07-21T02:42:20.928042+00:00,2026-07-21T02:42:21.442232+00:00
404,pilot,A,finqa-test-000263,finqa,upstage,solar-pro3,1,success,200,,,1222,0,1222,9,1231,521.4,0.0001887,2026-07-21T02:42:21.757838+00:00,2026-07-21T02:42:22.279474+00:00
405,pilot,A,finqa-test-000273,finqa,upstage,solar-pro3,1,success,200,,,1135,0,1135,7,1142,518.05,0.00017445,2026-07-21T02:42:22.593239+00:00,2026-07-21T02:42:23.110765+00:00
406,pilot,A,finqa-test-000413,finqa,upstage,solar-pro3,1,success,200,,,1027,0,1027,7,1034,516.87,0.00015825,2026-07-21T02:42:23.426825+00:00,2026-07-21T02:42:23.944259+00:00
407,pilot,A,finqa-test-000430,finqa,upstage,solar-pro3,1,success,200,,,1127,0,1127,140,1267,1680.2,0.00025305,2026-07-21T02:42:24.258430+00:00,2026-07-21T02:42:25.939046+00:00
408,pilot,A,finqa-test-000483,finqa,upstage,solar-pro3,1,success,200,,,828,0,828,8,836,536.53,0.000129,2026-07-21T02:42:26.254303+00:00,2026-07-21T02:42:26.790318+00:00
409,pilot,A,finqa-test-000490,finqa,upstage,solar-pro3,1,success,200,,,1109,0,1109,100,1209,1230.43,0.00022635,2026-07-21T02:42:27.104978+00:00,2026-07-21T02:42:28.335225+00:00
410,pilot,A,finqa-test-000535,finqa,upstage,solar-pro3,1,success,200,,,989,0,989,8,997,509.22,0.00015315,2026-07-21T02:42:28.654361+00:00,2026-07-21T02:42:29.164086+00:00
411,pilot,A,finqa-test-000562,finqa,upstage,solar-pro3,1,success,200,,,924,0,924,24,948,600.43,0.000153,2026-07-21T02:42:29.479222+00:00,2026-07-21T02:42:30.079514+00:00
412,pilot,A,finqa-test-000577,finqa,upstage,solar-pro3,1,success,200,,,1136,0,1136,13,1149,556.43,0.0001782,2026-07-21T02:42:30.395132+00:00,2026-07-21T02:42:30.951282+00:00
413,pilot,A,finqa-test-000581,finqa,upstage,solar-pro3,1,success,200,,,1096,0,1096,254,1350,2578.03,0.0003168,2026-07-21T02:42:31.266013+00:00,2026-07-21T02:42:33.843644+00:00
414,pilot,A,finqa-test-000592,finqa,upstage,solar-pro3,1,success,200,,,1122,0,1122,8,1130,1038.21,0.0001731,2026-07-21T02:42:34.162120+00:00,2026-07-21T02:42:35.200160+00:00
415,pilot,A,finqa-test-000599,finqa,upstage,solar-pro3,1,success,200,,,669,0,669,206,875,2348.1,0.00022395,2026-07-21T02:42:35.517413+00:00,2026-07-21T02:42:37.865523+00:00
416,pilot,A,finqa-test-000609,finqa,upstage,solar-pro3,1,success,200,,,612,0,612,256,868,2277.2,0.0002454,2026-07-21T02:42:38.181256+00:00,2026-07-21T02:42:40.458230+00:00
417,pilot,A,finqa-test-000683,finqa,upstage,solar-pro3,1,success,200,,,905,0,905,149,1054,1672.04,0.00022515,2026-07-21T02:42:40.773173+00:00,2026-07-21T02:42:42.445008+00:00
418,pilot,A,finqa-test-000721,finqa,upstage,solar-pro3,1,success,200,,,1129,0,1129,9,1138,575.76,0.00017475,2026-07-21T02:42:42.761597+00:00,2026-07-21T02:42:43.336777+00:00
419,pilot,A,finqa-test-000825,finqa,upstage,solar-pro3,1,success,200,,,1398,0,1398,7,1405,551.91,0.0002139,2026-07-21T02:42:43.652143+00:00,2026-07-21T02:42:44.204362+00:00
420,pilot,A,finqa-test-000850,finqa,upstage,solar-pro3,1,success,200,,,1203,0,1203,7,1210,518.76,0.00018465,2026-07-21T02:42:44.519647+00:00,2026-07-21T02:42:45.038499+00:00
421,pilot,A,finqa-test-000869,finqa,upstage,solar-pro3,1,success,200,,,1365,0,1365,9,1374,570.01,0.00021015,2026-07-21T02:42:45.354973+00:00,2026-07-21T02:42:45.924848+00:00
422,pilot,A,finqa-test-000930,finqa,upstage,solar-pro3,1,success,200,,,1274,0,1274,108,1382,1794.53,0.0002559,2026-07-21T02:42:46.241917+00:00,2026-07-21T02:42:48.036708+00:00
423,pilot,A,finqa-test-000932,finqa,upstage,solar-pro3,1,success,200,,,684,0,684,91,775,1390.15,0.0001572,2026-07-21T02:42:48.353779+00:00,2026-07-21T02:42:49.743474+00:00
424,pilot,A,finqa-test-000934,finqa,upstage,solar-pro3,1,success,200,,,877,0,877,8,885,518.87,0.00013635,2026-07-21T02:42:50.058886+00:00,2026-07-21T02:42:50.577472+00:00
425,pilot,A,finqa-test-001089,finqa,upstage,solar-pro3,1,success,200,,,1133,0,1133,5,1138,525.55,0.00017295,2026-07-21T02:42:50.892550+00:00,2026-07-21T02:42:51.418383+00:00
426,pilot,A,finqa-test-001091,finqa,upstage,solar-pro3,1,success,200,,,1494,0,1494,253,1747,3109.03,0.0003759,2026-07-21T02:42:51.732487+00:00,2026-07-21T02:42:54.841209+00:00
427,pilot,A,finqa-test-001121,finqa,upstage,solar-pro3,1,success,200,,,1863,0,1863,7,1870,547.87,0.00028365,2026-07-21T02:42:55.156705+00:00,2026-07-21T02:42:55.704277+00:00
428,pilot,A,finqa-test-001139,finqa,upstage,solar-pro3,1,success,200,,,802,0,802,31,833,769.14,0.0001389,2026-07-21T02:42:56.019540+00:00,2026-07-21T02:42:56.788386+00:00
429,pilot,A,finqa-train-000021,finqa,upstage,solar-pro3,1,success,200,,,930,0,930,7,937,521.59,0.0001437,2026-07-21T02:42:57.109703+00:00,2026-07-21T02:42:57.630928+00:00
430,pilot,A,finqa-train-000091,finqa,upstage,solar-pro3,1,success,200,,,1103,0,1103,9,1112,562.95,0.00017085,2026-07-21T02:42:57.949000+00:00,2026-07-21T02:42:58.511484+00:00
431,pilot,A,finqa-train-000094,finqa,upstage,solar-pro3,1,success,200,,,1705,0,1705,256,1961,2576.33,0.00040935,2026-07-21T02:42:58.826074+00:00,2026-07-21T02:43:01.401957+00:00
432,pilot,A,finqa-train-000124,finqa,upstage,solar-pro3,1,success,200,,,1012,0,1012,116,1128,1664.78,0.0002214,2026-07-21T02:43:01.718562+00:00,2026-07-21T02:43:03.383452+00:00
433,pilot,A,finqa-train-000146,finqa,upstage,solar-pro3,1,success,200,,,1287,0,1287,256,1543,3091.14,0.00034665,2026-07-21T02:43:03.702478+00:00,2026-07-21T02:43:06.794316+00:00
434,pilot,A,finqa-train-000230,finqa,upstage,solar-pro3,1,success,200,,,1401,0,1401,8,1409,516.37,0.00021495,2026-07-21T02:43:07.108845+00:00,2026-07-21T02:43:07.625317+00:00
435,pilot,A,finqa-train-000233,finqa,upstage,solar-pro3,1,success,200,,,954,0,954,8,962,537.83,0.0001479,2026-07-21T02:43:07.939662+00:00,2026-07-21T02:43:08.476902+00:00
436,pilot,A,finqa-train-000240,finqa,upstage,solar-pro3,1,success,200,,,1206,0,1206,256,1462,2528.58,0.0003345,2026-07-21T02:43:08.792166+00:00,2026-07-21T02:43:11.321044+00:00
437,pilot,A,finqa-train-000301,finqa,upstage,solar-pro3,1,success,200,,,1246,0,1246,10,1256,561.67,0.0001929,2026-07-21T02:43:11.636527+00:00,2026-07-21T02:43:12.197955+00:00
438,pilot,A,finqa-train-000409,finqa,upstage,solar-pro3,1,success,200,,,1086,0,1086,256,1342,3061.86,0.0003165,2026-07-21T02:43:12.513046+00:00,2026-07-21T02:43:15.575248+00:00
439,pilot,A,finqa-train-000521,finqa,upstage,solar-pro3,1,success,200,,,743,0,743,7,750,514.45,0.00011565,2026-07-21T02:43:15.890013+00:00,2026-07-21T02:43:16.404259+00:00
440,pilot,A,finqa-train-000538,finqa,upstage,solar-pro3,1,success,200,,,703,0,703,3,706,1008.94,0.00010725,2026-07-21T02:43:16.720507+00:00,2026-07-21T02:43:17.728934+00:00
441,pilot,A,finqa-train-000556,finqa,upstage,solar-pro3,1,success,200,,,1709,0,1709,9,1718,446.32,0.00026175,2026-07-21T02:43:18.047187+00:00,2026-07-21T02:43:18.493033+00:00
442,pilot,A,finqa-train-000557,finqa,upstage,solar-pro3,1,success,200,,,702,0,702,11,713,1097.3,0.0001119,2026-07-21T02:43:18.807404+00:00,2026-07-21T02:43:19.904699+00:00
443,pilot,A,finqa-train-000641,finqa,upstage,solar-pro3,1,success,200,,,819,0,819,8,827,545.55,0.00012765,2026-07-21T02:43:20.220085+00:00,2026-07-21T02:43:20.765383+00:00
444,pilot,A,finqa-train-000665,finqa,upstage,solar-pro3,1,success,200,,,894,0,894,7,901,510.11,0.0001383,2026-07-21T02:43:21.080997+00:00,2026-07-21T02:43:21.590952+00:00
445,pilot,A,finqa-train-000749,finqa,upstage,solar-pro3,1,success,200,,,1054,0,1054,97,1151,1604.68,0.0002163,2026-07-21T02:43:21.905941+00:00,2026-07-21T02:43:23.511401+00:00
446,pilot,A,finqa-train-000759,finqa,upstage,solar-pro3,1,success,200,,,940,0,940,7,947,502.51,0.0001452,2026-07-21T02:43:23.825608+00:00,2026-07-21T02:43:24.327809+00:00
447,pilot,A,finqa-train-000766,finqa,upstage,solar-pro3,1,success,200,,,920,0,920,10,930,566.21,0.000144,2026-07-21T02:43:24.643508+00:00,2026-07-21T02:43:25.209569+00:00
448,pilot,A,finqa-train-000809,finqa,upstage,solar-pro3,1,success,200,,,924,0,924,7,931,523.87,0.0001428,2026-07-21T02:43:25.525797+00:00,2026-07-21T02:43:26.049444+00:00
449,pilot,A,finqa-train-000857,finqa,upstage,solar-pro3,1,success,200,,,1039,0,1039,6,1045,500.29,0.00015945,2026-07-21T02:43:26.365418+00:00,2026-07-21T02:43:26.866065+00:00
450,pilot,A,finqa-train-000898,finqa,upstage,solar-pro3,1,success,200,,,1595,0,1595,8,1603,508.31,0.00024405,2026-07-21T02:43:27.181157+00:00,2026-07-21T02:43:27.689680+00:00
451,pilot,A,finqa-train-000942,finqa,upstage,solar-pro3,1,success,200,,,1365,0,1365,32,1397,1196.15,0.00022395,2026-07-21T02:43:28.003814+00:00,2026-07-21T02:43:29.199771+00:00
452,pilot,A,finqa-train-000973,finqa,upstage,solar-pro3,1,success,200,,,693,0,693,138,831,1463.58,0.00018675,2026-07-21T02:43:29.514877+00:00,2026-07-21T02:43:30.978864+00:00
453,pilot,A,finqa-train-000975,finqa,upstage,solar-pro3,1,success,200,,,1278,0,1278,4,1282,487.33,0.0001941,2026-07-21T02:43:31.293407+00:00,2026-07-21T02:43:31.780732+00:00
454,pilot,A,finqa-train-000981,finqa,upstage,solar-pro3,1,success,200,,,759,0,759,13,772,540.9,0.00012165,2026-07-21T02:43:32.251793+00:00,2026-07-21T02:43:32.792893+00:00
455,pilot,A,finqa-train-001018,finqa,upstage,solar-pro3,1,success,200,,,1228,0,1228,97,1325,1601.87,0.0002424,2026-07-21T02:43:33.107443+00:00,2026-07-21T02:43:34.709316+00:00
456,pilot,A,finqa-train-001048,finqa,upstage,solar-pro3,1,success,200,,,673,0,673,6,679,475.58,0.00010455,2026-07-21T02:43:35.023818+00:00,2026-07-21T02:43:35.499295+00:00
457,pilot,A,finqa-train-001148,finqa,upstage,solar-pro3,1,success,200,,,963,0,963,145,1108,2064.56,0.00023145,2026-07-21T02:43:35.815507+00:00,2026-07-21T02:43:37.879527+00:00
458,pilot,A,finqa-train-001241,finqa,upstage,solar-pro3,1,success,200,,,1428,0,1428,8,1436,517.72,0.000219,2026-07-21T02:43:38.197338+00:00,2026-07-21T02:43:38.715004+00:00
459,pilot,A,finqa-train-001246,finqa,upstage,solar-pro3,1,success,200,,,1365,0,1365,7,1372,511.49,0.00020895,2026-07-21T02:43:39.031416+00:00,2026-07-21T02:43:39.543087+00:00
460,pilot,A,finqa-train-001304,finqa,upstage,solar-pro3,1,success,200,,,1857,0,1857,7,1864,525.98,0.00028275,2026-07-21T02:43:39.861307+00:00,2026-07-21T02:43:40.387313+00:00
461,pilot,A,finqa-train-001347,finqa,upstage,solar-pro3,1,success,200,,,871,0,871,153,1024,2018.22,0.00022245,2026-07-21T02:43:40.701868+00:00,2026-07-21T02:43:42.719971+00:00
462,pilot,A,finqa-train-001356,finqa,upstage,solar-pro3,1,success,200,,,333,0,333,9,342,473.37,5.535e-05,2026-07-21T02:43:43.038765+00:00,2026-07-21T02:43:43.513013+00:00
463,pilot,A,finqa-train-001404,finqa,upstage,solar-pro3,1,success,200,,,1602,0,1602,7,1609,513.37,0.0002445,2026-07-21T02:43:43.827264+00:00,2026-07-21T02:43:44.340633+00:00
464,pilot,A,finqa-train-001416,finqa,upstage,solar-pro3,1,success,200,,,979,0,979,7,986,509.65,0.00015105,2026-07-21T02:43:44.655052+00:00,2026-07-21T02:43:45.165434+00:00
465,pilot,A,finqa-train-001442,finqa,upstage,solar-pro3,1,success,200,,,1331,0,1331,4,1335,472.69,0.00020205,2026-07-21T02:43:45.480895+00:00,2026-07-21T02:43:45.953480+00:00
466,pilot,A,finqa-train-001455,finqa,upstage,solar-pro3,1,success,200,,,722,0,722,8,730,500.66,0.0001131,2026-07-21T02:43:46.268708+00:00,2026-07-21T02:43:46.769628+00:00
467,pilot,A,finqa-train-001554,finqa,upstage,solar-pro3,1,success,200,,,682,0,682,5,687,466.58,0.0001053,2026-07-21T02:43:47.092948+00:00,2026-07-21T02:43:47.559953+00:00
468,pilot,A,finqa-train-001573,finqa,upstage,solar-pro3,1,success,200,,,1160,0,1160,7,1167,491.3,0.0001782,2026-07-21T02:43:47.875092+00:00,2026-07-21T02:43:48.366770+00:00
469,pilot,A,finqa-train-001680,finqa,upstage,solar-pro3,1,success,200,,,1463,0,1463,6,1469,499.66,0.00022305,2026-07-21T02:43:48.681798+00:00,2026-07-21T02:43:49.181687+00:00
470,pilot,A,finqa-train-001696,finqa,upstage,solar-pro3,1,success,200,,,893,0,893,62,955,1081.64,0.00017115,2026-07-21T02:43:49.499263+00:00,2026-07-21T02:43:50.580676+00:00
471,pilot,A,finqa-train-001740,finqa,upstage,solar-pro3,1,success,200,,,688,0,688,40,728,805.68,0.0001272,2026-07-21T02:43:50.896313+00:00,2026-07-21T02:43:51.702006+00:00
472,pilot,A,finqa-train-001772,finqa,upstage,solar-pro3,1,success,200,,,999,0,999,7,1006,500.41,0.00015405,2026-07-21T02:43:52.017029+00:00,2026-07-21T02:43:52.517301+00:00
473,pilot,A,finqa-train-001794,finqa,upstage,solar-pro3,1,success,200,,,1249,0,1249,124,1373,1747.51,0.00026175,2026-07-21T02:43:52.832850+00:00,2026-07-21T02:43:54.581001+00:00
474,pilot,A,finqa-train-001902,finqa,upstage,solar-pro3,1,success,200,,,740,0,740,54,794,1033.15,0.0001434,2026-07-21T02:43:54.899287+00:00,2026-07-21T02:43:55.932450+00:00
475,pilot,A,finqa-train-001925,finqa,upstage,solar-pro3,1,success,200,,,1467,0,1467,224,1691,2644.57,0.00035445,2026-07-21T02:43:56.246946+00:00,2026-07-21T02:43:58.891845+00:00
476,pilot,A,finqa-train-001955,finqa,upstage,solar-pro3,1,success,200,,,1563,0,1563,42,1605,973.24,0.00025965,2026-07-21T02:43:59.208250+00:00,2026-07-21T02:44:00.181836+00:00
477,pilot,A,finqa-train-001979,finqa,upstage,solar-pro3,1,success,200,,,836,0,836,133,969,1762.99,0.0002052,2026-07-21T02:44:00.496912+00:00,2026-07-21T02:44:02.259388+00:00
478,pilot,A,finqa-train-002123,finqa,upstage,solar-pro3,1,success,200,,,1660,0,1660,65,1725,1134.76,0.000288,2026-07-21T02:44:02.620301+00:00,2026-07-21T02:44:03.754584+00:00
479,pilot,A,finqa-train-002159,finqa,upstage,solar-pro3,1,success,200,,,992,0,992,7,999,530.28,0.000153,2026-07-21T02:44:04.070849+00:00,2026-07-21T02:44:04.601313+00:00
480,pilot,A,finqa-train-002163,finqa,upstage,solar-pro3,1,success,200,,,1200,0,1200,129,1329,2084.26,0.0002574,2026-07-21T02:44:04.916386+00:00,2026-07-21T02:44:07.001235+00:00
481,pilot,A,finqa-train-002181,finqa,upstage,solar-pro3,1,success,200,,,1011,0,1011,8,1019,539.21,0.00015645,2026-07-21T02:44:07.316068+00:00,2026-07-21T02:44:07.855541+00:00
482,pilot,A,finqa-train-002189,finqa,upstage,solar-pro3,1,success,200,,,648,0,648,7,655,516.54,0.0001014,2026-07-21T02:44:08.170832+00:00,2026-07-21T02:44:08.687614+00:00
483,pilot,A,finqa-train-002260,finqa,upstage,solar-pro3,1,success,200,,,896,0,896,5,901,576.57,0.0001374,2026-07-21T02:44:09.003816+00:00,2026-07-21T02:44:09.579923+00:00
484,pilot,A,finqa-train-002276,finqa,upstage,solar-pro3,1,success,200,,,978,0,978,6,984,486.79,0.0001503,2026-07-21T02:44:09.895132+00:00,2026-07-21T02:44:10.381789+00:00
485,pilot,A,finqa-train-002410,finqa,upstage,solar-pro3,1,success,200,,,1092,0,1092,6,1098,515.0,0.0001674,2026-07-21T02:44:10.695846+00:00,2026-07-21T02:44:11.211063+00:00
486,pilot,A,finqa-train-002417,finqa,upstage,solar-pro3,1,success,200,,,1008,0,1008,5,1013,499.82,0.0001542,2026-07-21T02:44:11.527383+00:00,2026-07-21T02:44:12.026975+00:00
487,pilot,A,finqa-train-002428,finqa,upstage,solar-pro3,1,success,200,,,1029,0,1029,7,1036,1039.86,0.00015855,2026-07-21T02:44:12.345197+00:00,2026-07-21T02:44:13.384343+00:00
488,pilot,A,finqa-train-002431,finqa,upstage,solar-pro3,1,success,200,,,1273,0,1273,5,1278,521.74,0.00019395,2026-07-21T02:44:13.700092+00:00,2026-07-21T02:44:14.221716+00:00
489,pilot,A,finqa-train-002437,finqa,upstage,solar-pro3,1,success,200,,,1170,0,1170,191,1361,2530.06,0.0002901,2026-07-21T02:44:14.537720+00:00,2026-07-21T02:44:17.067573+00:00
490,pilot,A,finqa-train-002449,finqa,upstage,solar-pro3,1,success,200,,,878,0,878,9,887,528.28,0.0001371,2026-07-21T02:44:17.381646+00:00,2026-07-21T02:44:17.910137+00:00
491,pilot,A,finqa-train-002506,finqa,upstage,solar-pro3,1,success,200,,,1145,0,1145,12,1157,583.77,0.00017895,2026-07-21T02:44:18.226952+00:00,2026-07-21T02:44:18.810556+00:00
492,pilot,A,finqa-train-002527,finqa,upstage,solar-pro3,1,success,200,,,872,0,872,6,878,500.41,0.0001344,2026-07-21T02:44:19.128261+00:00,2026-07-21T02:44:19.629391+00:00
493,pilot,A,finqa-train-002546,finqa,upstage,solar-pro3,1,success,200,,,1350,0,1350,5,1355,476.99,0.0002055,2026-07-21T02:44:19.946605+00:00,2026-07-21T02:44:20.423520+00:00
494,pilot,A,finqa-train-002649,finqa,upstage,solar-pro3,1,success,200,,,1131,0,1131,6,1137,480.71,0.00017325,2026-07-21T02:44:20.737410+00:00,2026-07-21T02:44:21.218306+00:00
495,pilot,A,finqa-train-002689,finqa,upstage,solar-pro3,1,success,200,,,1401,0,1401,108,1509,1462.68,0.00027495,2026-07-21T02:44:21.532858+00:00,2026-07-21T02:44:22.995597+00:00
496,pilot,A,finqa-train-002747,finqa,upstage,solar-pro3,1,success,200,,,1451,0,1451,27,1478,795.94,0.00023385,2026-07-21T02:44:23.310352+00:00,2026-07-21T02:44:24.106375+00:00
497,pilot,A,finqa-train-002771,finqa,upstage,solar-pro3,1,success,200,,,1407,0,1407,113,1520,1655.78,0.00027885,2026-07-21T02:44:24.434868+00:00,2026-07-21T02:44:26.090563+00:00
498,pilot,A,finqa-train-002799,finqa,upstage,solar-pro3,1,success,200,,,728,0,728,86,814,1121.72,0.0001608,2026-07-21T02:44:26.405849+00:00,2026-07-21T02:44:27.527330+00:00
499,pilot,A,finqa-train-002812,finqa,upstage,solar-pro3,1,success,200,,,1274,0,1274,256,1530,2904.67,0.0003447,2026-07-21T02:44:27.844891+00:00,2026-07-21T02:44:30.749849+00:00
500,pilot,A,finqa-train-002880,finqa,upstage,solar-pro3,1,success,200,,,820,0,820,12,832,555.76,0.0001302,2026-07-21T02:44:31.064931+00:00,2026-07-21T02:44:31.620556+00:00
501,pilot,A,finqa-train-002884,finqa,upstage,solar-pro3,1,success,200,,,1148,0,1148,256,1404,2882.99,0.0003258,2026-07-21T02:44:31.936768+00:00,2026-07-21T02:44:34.819658+00:00
502,pilot,A,finqa-train-003143,finqa,upstage,solar-pro3,1,success,200,,,1773,0,1773,140,1913,1700.94,0.00034995,2026-07-21T02:44:35.134807+00:00,2026-07-21T02:44:36.836142+00:00
503,pilot,A,finqa-train-003289,finqa,upstage,solar-pro3,1,success,200,,,1511,0,1511,149,1660,2057.04,0.00031605,2026-07-21T02:44:37.152988+00:00,2026-07-21T02:44:39.210129+00:00
504,pilot,A,finqa-train-003319,finqa,upstage,solar-pro3,1,success,200,,,798,0,798,7,805,492.98,0.0001239,2026-07-21T02:44:39.525668+00:00,2026-07-21T02:44:40.018821+00:00
505,pilot,A,finqa-train-003383,finqa,upstage,solar-pro3,1,success,200,,,1683,0,1683,8,1691,520.52,0.00025725,2026-07-21T02:44:40.337398+00:00,2026-07-21T02:44:40.857811+00:00
506,pilot,A,finqa-train-003386,finqa,upstage,solar-pro3,1,success,200,,,1041,0,1041,5,1046,461.25,0.00015915,2026-07-21T02:44:41.174965+00:00,2026-07-21T02:44:41.636252+00:00
507,pilot,A,finqa-train-003428,finqa,upstage,solar-pro3,1,success,200,,,1181,0,1181,218,1399,2219.08,0.00030795,2026-07-21T02:44:41.951742+00:00,2026-07-21T02:44:44.171338+00:00
508,pilot,A,finqa-train-003474,finqa,upstage,solar-pro3,1,success,200,,,843,0,843,7,850,506.57,0.00013065,2026-07-21T02:44:44.491892+00:00,2026-07-21T02:44:44.997636+00:00
509,pilot,A,finqa-train-003520,finqa,upstage,solar-pro3,1,success,200,,,1197,0,1197,7,1204,538.25,0.00018375,2026-07-21T02:44:45.316505+00:00,2026-07-21T02:44:45.854861+00:00
510,pilot,A,finqa-train-003581,finqa,upstage,solar-pro3,1,success,200,,,1165,0,1165,7,1172,524.02,0.00017895,2026-07-21T02:44:46.172959+00:00,2026-07-21T02:44:46.696589+00:00
511,pilot,A,finqa-train-003625,finqa,upstage,solar-pro3,1,success,200,,,1301,0,1301,6,1307,516.17,0.00019875,2026-07-21T02:44:47.010835+00:00,2026-07-21T02:44:47.526454+00:00
512,pilot,A,finqa-train-003652,finqa,upstage,solar-pro3,1,success,200,,,2035,0,2035,172,2207,2273.37,0.00040845,2026-07-21T02:44:47.849385+00:00,2026-07-21T02:44:50.122925+00:00
513,pilot,A,finqa-train-003656,finqa,upstage,solar-pro3,1,success,200,,,1349,0,1349,6,1355,514.94,0.00020595,2026-07-21T02:44:50.438085+00:00,2026-07-21T02:44:50.952716+00:00
514,pilot,A,finqa-train-003817,finqa,upstage,solar-pro3,1,success,200,,,888,0,888,52,940,1017.86,0.0001644,2026-07-21T02:44:51.270449+00:00,2026-07-21T02:44:52.288651+00:00
515,pilot,A,finqa-train-003938,finqa,upstage,solar-pro3,1,success,200,,,1471,0,1471,97,1568,1724.03,0.00027885,2026-07-21T02:44:52.603671+00:00,2026-07-21T02:44:54.327407+00:00
516,pilot,A,finqa-train-003940,finqa,upstage,solar-pro3,1,success,200,,,1027,0,1027,76,1103,1227.18,0.00019965,2026-07-21T02:44:54.642567+00:00,2026-07-21T02:44:55.868971+00:00
517,pilot,A,finqa-train-003942,finqa,upstage,solar-pro3,1,success,200,,,863,0,863,58,921,1368.79,0.00016425,2026-07-21T02:44:56.185325+00:00,2026-07-21T02:44:57.554590+00:00
518,pilot,A,finqa-train-003943,finqa,upstage,solar-pro3,1,success,200,,,1369,0,1369,7,1376,539.08,0.00020955,2026-07-21T02:44:57.870355+00:00,2026-07-21T02:44:58.409265+00:00
519,pilot,A,finqa-train-003949,finqa,upstage,solar-pro3,1,success,200,,,911,0,911,6,917,1035.28,0.00014025,2026-07-21T02:44:58.724736+00:00,2026-07-21T02:44:59.760044+00:00
520,pilot,A,finqa-train-003954,finqa,upstage,solar-pro3,1,success,200,,,1010,0,1010,5,1015,536.46,0.0001545,2026-07-21T02:45:00.076597+00:00,2026-07-21T02:45:00.613015+00:00
521,pilot,A,finqa-train-003968,finqa,upstage,solar-pro3,1,success,200,,,778,0,778,3,781,486.05,0.0001185,2026-07-21T02:45:00.933036+00:00,2026-07-21T02:45:01.419030+00:00
522,pilot,A,finqa-train-004007,finqa,upstage,solar-pro3,1,success,200,,,776,0,776,6,782,508.81,0.00012,2026-07-21T02:45:01.734076+00:00,2026-07-21T02:45:02.243248+00:00
523,pilot,A,finqa-train-004036,finqa,upstage,solar-pro3,1,success,200,,,1493,0,1493,256,1749,3273.52,0.00037755,2026-07-21T02:45:02.750847+00:00,2026-07-21T02:45:06.024611+00:00
524,pilot,A,finqa-train-004101,finqa,upstage,solar-pro3,1,success,200,,,1040,0,1040,5,1045,526.05,0.000159,2026-07-21T02:45:06.339311+00:00,2026-07-21T02:45:06.865149+00:00
525,pilot,A,finqa-train-004135,finqa,upstage,solar-pro3,1,success,200,,,1142,0,1142,5,1147,510.4,0.0001743,2026-07-21T02:45:07.181922+00:00,2026-07-21T02:45:07.692548+00:00
526,pilot,A,finqa-train-004137,finqa,upstage,solar-pro3,1,success,200,,,1884,0,1884,110,1994,1621.18,0.0003486,2026-07-21T02:45:08.008768+00:00,2026-07-21T02:45:09.629590+00:00
